Tipo;Indicadores;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;Status
Indicadores_Ec_Fin;P/VP;5.159511822;7.580332946;5.141738369;5.252699765;4.726273726;5.672613926;7.847015836;7.710216789;9.530154725;6.291791479;6.342712853;6.392884006;6.443452015;6.49442002;6.545791184;CAGR_BOM
Indicadores_Ec_Fin;P/EBIT;0.102346723;0.142665474;0.093701997;0.095230386;0.018308351;0.023739754;0.032619485;0.029775281;0.034178832;0.050745921;0.047811568;0.045102258;0.042602659;0.040298836;0.038178181;CAGR_RUIM
Indicadores_Ec_Fin;P/EBITDA;0.084929825;0.115245665;0.074572127;0.047645305;0.00916005;0.011877708;0.016320363;0.014896731;0.017101764;0.025397351;0.021978412;0.018903695;0.016160238;0.01373226;0.01160124;CAGR_RUIM
Indicadores_Ec_Fin;P/Ativos;1.996002897;2.623961404;1.70024704;1.831189262;1.862134114;2.309345222;3.351123895;3.456093094;3.802039507;2.363826317;2.383012548;2.401862288;2.42086113;2.440010254;2.459310849;CAGR_BOM
Indicadores_Ec_Fin;Ebitda;570;692;818;1604.985;1866.802;1950.713;2174.584;2846.262;3285.626;1714.352;1970.588254;2279.025855;2651.868472;3104.284191;3655.130208;CAGR_BOM
Indicadores_Ec_Fin;Margem Ebitda;0.176034589;0.179181771;0.187185355;0.307704179;0.303792026;0.302389242;0.292125739;0.337795158;0.34268106;0.22745814;0.240273131;0.255367957;0.273071869;0.293761103;0.317865579;CAGR_BOM
Indicadores_Ec_Fin;PSR;1.838813046;2.561453779;1.756662559;1.868051776;1.776678976;2.317936802;3.397492214;3.618110276;4.675620341;4.592164645;4.62848888;4.665100442;4.702001603;4.739194654;4.776681904;CAGR_BOM
Indicadores_Ec_Fin;ROE;0.29202773;0.272796935;0.273945077;0.255525606;0.251515152;0.237481032;0.227738132;0.258219525;0.234056122;0.199418288;0.230331378;0.278949082;0.354999055;0.47336446;0.656910885;CAGR_BOM
Indicadores_Ec_Fin;ROA;112.9735166;94.42970822;90.58693245;89.08099981;99.09602593;96.67953668;97.25718829;115.746514;93.37630396;74.92145882;86.53750791;104.8036034;133.3762418;177.8471568;246.8071497;CAGR_BOM
Indicadores_Ec_Fin;ROIC;0.23937247;0.212466743;0.200740056;0.204533877;0.204242292;0.199102407;0.195577926;0.219685282;0.176073685;0.081203861;0.078809716;0.076370575;0.073909326;0.07142579;0.068919787;CAGR_RUIM
Indicadores_Ec_Fin;EV/EBIT;12.038217;16.56589355;10.28512348;10.73817941;10.44078406;14.31558433;22.5762243;21.0303351;27.10270549;39.50949292;41.52227007;43.19047843;44.98500905;46.92072711;49.01492538;CAGR_BOM
Indicadores_Ec_Fin;EV/EBITDA;9.989608144;13.38198626;8.185348881;5.372485141;5.223742158;7.162514583;11.29546251;10.52158838;13.56114416;19.77373662;19.08729591;18.10241174;17.06392197;15.98874078;14.89421215;CAGR_BOM
Indicadores_Ec_Fin;Valorização;-0.4;0.647386904;-0.235109718;0.253606557;-0.776382895;0.35497076;0.531722054;0.194702733;0.325235849;-0.225129027;-0.005273313;-0.005273313;-0.005273313;-0.005273313;-0.005273313;CAGR_RUIM
Indicadores_Ec_Fin;Negócios diário;1.495;1.323;2.542;2.58;1.912;816;3.766;6.779;15.909;49.944;70.9361371;100.7515527;143.0987897;203.2451419;288.6718175;CAGR_BOM
Indicadores_Ec_Fin;Volume diário;9;6;7;7;3;7;78;189;320;882;1395.054559;2206.550139;3490.088244;5520.253419;8731.354534;CAGR_BOM
Indicadores_Ec_Fin;Valor de Mercado;5954076642;9892334495;7676615385;9743758065;10917692308;14953010309;25290932039;30486197183;44829847826;3.46E+10;3.80E+10;4.16E+10;4.57E+10;5.01E+10;5.49E+10;CAGR_BOM
Indicadores_Ec_Fin;Valor da Firma;5694076642;9260334495;6695615385;8622758065;9751692308;13972010309;24562932039;29947197183;44556847826;3.39E+10;3.76E+10;4.13E+10;4.53E+10;4.96E+10;5.44E+10;CAGR_BOM
